id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1303683571661568348,Pet friendly lovely one room flat in north point,6763017,Hoi Yan Sarina,,Eastern,22.2893,114.19259,Entire home/apt,1180,30,0,,,199,365,0,
1303976911154242639,Spacious studio & terrace TinHau,579132402,Claire,,Eastern,22.286768574486526,114.19357175218398,Entire home/apt,,2,3,2025-02-01,0.51,1,0,3,
1304038572204892465,Front Seaview deluxe apartment,7242884,Ines,,Southern,22.2294416,114.2187561,Entire home/apt,1395,3,1,2024-12-28,0.17,1,4,1,
1304150491289255396,Hotel in Central HK Harbour City View Suite,2676835,,,Central & Western,22.285215966315967,114.15327043190466,Private room,,1,0,,,15,364,0,
1304196187109635969,Room B - Cozy Coliving in Causeway,493088457,Comfy Nomad,,Wan Chai,22.27876,114.18117,Private room,350,28,0,,,93,364,0,
1304209712366819105,1 bedroom apartment wanchai,15016823,William,,Wan Chai,22.273953156619754,114.17317122074572,Entire home/apt,675,4,1,2025-02-01,0.21,1,90,1,
1304265262031640868,尖沙咀地鐵站1分鐘/市中心/交通方便/完成翻新/自助入住,131944902,Jenny,,Yau Tsim Mong,22.29679,114.173,Private room,389,1,2,2025-02-01,0.36,2,171,2,
1304674078349833760,ZA 2 Bedrooms apartment near Tin Hau MTR,6067974,Wilson,,Wan Chai,22.28319832735306,114.19142067800439,Entire home/apt,1370,28,0,,,68,85,0,
1304937522738145591,Private Apartment with balcony ( Super Location ),168548405,Anjil,,Yau Tsim Mong,22.307788161352637,114.17209162043956,Entire home/apt,591,1,12,2025-06-16,2.57,1,69,12,
1305083698103963253,Classy Hotel in Sheung Wan HK 1-Bedroom Queen,2676835,,,Central & Western,22.28627306395465,114.15192694717388,Private room,,1,0,,,15,89,0,
1305103509207520443,Classy Hotel in Sheung Wan HK 2-Bedroom King,2676835,,,Central & Western,22.28644945184823,114.15039941688538,Private room,,1,0,,,15,89,0,
1305266630789767463,One bedroom cozy apartment in fortress hill,6763017,Hoi Yan Sarina,,Eastern,22.289231686884385,114.1937419506526,Entire home/apt,1380,30,0,,,199,365,0,
1305333106421747657,Outdoorsy Home in Sheung Wan,5789774,Sarah,,Central & Western,22.285332780204364,114.14724040305984,Entire home/apt,850,3,2,2025-05-04,0.35,1,16,2,
1305684385006403190,4 star Hotel HK Full Floor Suite King Sheung Wan,2676835,,,Central & Western,22.28423,114.15356,Private room,,1,0,,,15,89,0,
1305702494274830607,4 Star Hotel HK Harbour City View Suite Sheung Wan,2676835,,,Central & Western,22.28415,114.15147,Private room,,1,0,,,15,89,0,
1305731256059043994,Hotel Sheung Wan 15 min - Central  Superior Queen,2676835,,,Central & Western,22.28517,114.15205,Private room,,1,0,,,15,89,0,
1305754273021346587,Hotel Sheung Wan 15 min to Central  Queen Suite,2676835,,,Central & Western,22.286975932442346,114.15015652375425,Private room,,1,0,,,15,89,0,
1305922079484820904,Hotel Sheung Wan 15 min to Central Deluxe Queen,2676835,,,Central & Western,22.28502,114.15014,Private room,,1,0,,,15,89,0,
1306203936024566574,香港九龍區溫馨公寓二房三床適合家庭,72424149,Sze Bui Annabelle,,Sham Shui Po,22.334602094980074,114.14754872897333,Entire home/apt,1200,3,1,2025-04-20,0.48,1,175,1,
1306227163822276938,"Room for 4 , in a shared apt.",7518056,Jovee,,Yau Tsim Mong,22.32417,114.16833,Private room,303,29,0,,,215,354,0,
1306921040936603312,"ZA Tin Hau MTR 3 Bedrooms, newly renovated!(15B)",6067974,Wilson,,Eastern,22.2838769,114.1929765,Entire home/apt,1800,30,0,,,68,361,0,
1306950426030199983,超高性价比/太和站/地铁旁/电梯私人洋楼/单人主卧/长短租可/有安保,665939013,輝哲,,Tai Po,22.45351634675606,114.16164726018906,Private room,288,1,7,2025-04-20,1.11,1,364,7,
1306976967409751217,Harbour-view apartment & rooftop,25590413,Brian,,Central & Western,22.283224400791386,114.14504723949479,Entire home/apt,,4,2,2025-01-17,0.35,1,0,2,
1307037904991027109,尖沙咀｜交通便利｜4人房男生宿舍一個床位,475619185,Emily,,Yau Tsim Mong,22.29764267886546,114.17444378928289,Shared room,192,1,2,2025-03-25,0.57,27,304,2,
1307104226559644693,room for 4. shared apartment,4584648,Ivy,,Yau Tsim Mong,22.324362213108778,114.16844104180878,Private room,265,29,0,,,351,365,0,
1307143641845441933,"Prefer 2mons stay, 1 Female only room at midlevels",339318017,Yiwen,,Central & Western,22.28236,114.14663,Private room,400,55,0,,,1,364,0,
1307627841036582483,Cozy studio @ New Praya K town,34707321,Nga Yee Monica,,Central & Western,22.28242,114.12673,Entire home/apt,698,1,3,2025-04-13,0.53,1,364,3,
1307726671720910256,Room for 4 in shared apartment,97240131,Jov,,Yau Tsim Mong,22.326139102132885,114.16847766298682,Private room,265,29,0,,,290,364,0,
1307730963841586542,Bedspace for 4  Prince Edward,97240131,Jov,,Yau Tsim Mong,22.32612,114.16649,Private room,270,29,0,,,290,364,0,
1307733749632452707,Room for 4 bedspace PrinceEdward,475889596,Jov,,Yau Tsim Mong,22.32565,114.1683,Private room,280,29,0,,,335,364,0,
1307737348540252698,Bedspace for 1 in shared apt,97240131,Jov,,Yau Tsim Mong,22.32474,114.16838,Private room,103,29,0,,,290,365,0,
1307742064665183323,Bedspace for 2 shared apartment,475889596,Jov,,Yau Tsim Mong,22.32625,114.16712,Private room,180,29,0,,,335,364,0,
1307746479636468829,Bedspace for 1 in shared room,4584648,Ivy,,Yau Tsim Mong,22.326172517683265,114.16640832413526,Private room,90,30,0,,,351,364,0,
1307753578203061685,"HKUST: LOHAS Big Clean Bedroom near Hang Hau, TKO",121022466,Han,,Sai Kung,22.297280030056434,114.27169608503509,Private room,325,1,1,2025-05-10,0.70,4,364,1,
1307811108514902401,Apartment in Central,524242356,Anna,,Central & Western,22.2818,114.15194,Entire home/apt,2000,1,1,2025-02-08,0.22,1,88,1,
1307901183289160354,"HKUST: LOHAS Bedroom 1 near TKO, Hang Hau",121022466,Han,,Sai Kung,22.29730808595209,114.27012596200196,Private room,248,1,3,2025-03-28,0.69,4,365,3,
1307960319700991251,"HKUST: LOHAS Bedroom 2 near TKO, Hang Hau",121022466,Han,,Sai Kung,22.295211200925653,114.27055669482026,Private room,280,1,1,2025-02-09,0.23,4,364,1,
1308360154682222793,"Modern 1 bedroom flat in cozy, artsy neighbourhood",154278310,Liam,,Central & Western,22.285540232721424,114.14665847909653,Entire home/apt,549,5,11,2025-05-21,2.36,1,15,11,
1308492401595785393,Cheung Sha Beachfront G/F 2 Bed,112360437,Maggie,,Islands,22.234515,113.9552758,Entire home/apt,620,27,0,,,3,105,0,
1308497955755982762,Spacious 1 BR Apartment,436856048,Louis,,Central & Western,22.28654,114.15076,Entire home/apt,918,2,4,2025-05-06,0.86,1,184,4,
1308677338527985098,Bedspace shared room with 3,498695672,Morgen,,Yau Tsim Mong,22.32614090320457,114.16647210381488,Private room,94,29,0,,,105,364,0,
1308681768571554151,Shared room bedspace available,498695672,Morgen,,Yau Tsim Mong,22.325297032900586,114.16622628347966,Private room,94,29,0,,,105,364,0,
1308921388118357692,Charming Newly Renovated Flat,76927781,Jinny,,Tai Po,22.448056659680994,114.16630726663598,Entire home/apt,1158,1,11,2025-06-17,2.14,1,233,11,
1308975632629749522,市區土瓜灣地鐵站旁，兩分鐘到達地鐵，新樓，全海景，頂樓，,517059134,秋虾,,Kowloon City,22.31336,114.18762,Entire home/apt,990,1,0,,,1,364,0,
1309059231873060434,金葉別墅,666430587,印慧,,Yau Tsim Mong,22.306771727899775,114.17077302517211,Private room,265,1,4,2025-05-19,1.46,2,151,4,
1309720930271166482,One Bed in 6-person room(限女生),122131447,Debe,,Yau Tsim Mong,22.2979479,114.1718495,Shared room,552,1,0,,,71,365,0,
1309754927693881733,Studio for lease,157347720,Richard,,Wan Chai,22.27957917783809,114.17253229830858,Entire home/apt,1187,3,0,,,1,364,0,
1309772055803669279,One Bed in 10-person room （限男生）,122131447,Debe,,Yau Tsim Mong,22.2979479,114.1718495,Shared room,552,1,0,,,71,365,0,
1309783586078306459,Nature and Beach - Lantau - apartment A,665462261,Sergio,,Islands,22.242838115528528,113.98069428131582,Entire home/apt,823,2,7,2025-06-02,1.48,2,365,7,
1309788310193681528,吉利  D,149784855,霖华,,Yau Tsim Mong,22.2972567,114.1726391,Private room,328,1,2,2025-02-17,0.35,4,90,2,
1309807768993511813,Beside Mongkok MTR 3 bedroom 10p,14634338,Rick,,Yau Tsim Mong,22.3182032,114.1715476,Entire home/apt,1980,1,0,,,4,293,0,
1310048367248581544,Single room  7/F  no elevator,349171877,Pui Kwan,,Yau Tsim Mong,22.30477,114.17149,Private room,108,1,1,2025-05-29,1,2,171,1,
1310466963656695509,Tin Hau Victoria park Commune- Master suite,209127973,Commune Share,,Wan Chai,22.28637085600277,114.19008030112471,Private room,457,90,0,,,26,326,0,
1310483801925932580,High rise modern 2 bed w private roof,2856094,Christelle,,Sham Shui Po,22.3289779,114.159696,Entire home/apt,807,3,0,,,1,193,0,
1310856853012995829,"Two Bedroom Apt, Mid Levels, Bonham Rd, SYP MTR",271703741,Shizuka,,Central & Western,22.28465,114.14451,Entire home/apt,1172,1,8,2025-05-03,1.48,2,241,8,
1311328327239356687,KB公寓-佐敦地鐵站上蓋理工大學附近新裝修C房,15174928,Becky,,Yau Tsim Mong,22.305635035747887,114.17185971719663,Entire home/apt,368,28,0,,,8,313,0,
1311542839037723548,"Sea-view, 40 m2  spacious room, 3 mins to MTR.",441572401,Shirley,,Central & Western,22.28343,114.12713,Entire home/apt,864,3,2,2025-02-03,0.36,1,58,2,
1311587386205210027,生如夏天在香港的小家,567323639,Yan,,Kowloon City,22.33092,114.18613,Entire home/apt,763,1,3,2025-04-22,0.59,1,59,3,
1312033369775344495,High-rise and Sea View Apartment  (LADY ONLY),191495496,Kit,,Sai Kung,22.2951,114.27012,Private room,450,1,1,2025-04-28,0.55,2,364,1,
1312345631246966796,Cozy stay for single girl,667040231,Yuxing,,Eastern,22.292911250088306,114.19982430216682,Private room,326,1,44,2025-06-18,7.29,1,288,44,
1312832358389258363,盛乐-临近香港太空馆，文化中心，艺术馆，星光大道和海滨公园长廊,541168094,海英,,Yau Tsim Mong,22.3041102,114.1714779,Private room,,1,0,,,27,89,0,
1313070498451460692,HONG KONG Flat- nxt to MTR 香港溫馨小窝* 1房1厅1浴地铁站旁,22099535,May Xian,,Wan Chai,22.28153,114.18544,Entire home/apt,469,2,2,2025-06-01,0.48,4,90,2,
1313660062360018965,Excellent location at Tai Hang,228808140,,,Wan Chai,22.27865,114.19059,Entire home/apt,640,1,0,,,1,364,0,
1313665823816397735,single room near HKUST /sai kung（ long term),94933332,Queenie CNT,,Sai Kung,22.350302990810235,114.2477778518452,Private room,224,3,0,,,6,363,0,
1313703592324914579,[905]Quadruple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30681,114.16824,Private room,272,1,3,2025-06-04,0.65,26,191,3,
1313717081300264999,[904] Triple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.306848036657414,114.16809342023662,Private room,260,1,5,2025-05-08,0.94,26,223,5,
1313722363622338254,[903] Triple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.305647001156398,114.17028735566535,Private room,283,1,1,2025-02-09,0.23,26,204,1,
1313725102510120559,[906] Triple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30489,114.16847,Private room,237,1,4,2025-05-05,0.75,26,232,4,
1313728998928156100,【902】Triple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30707,114.16955,Private room,227,1,5,2025-05-14,0.94,26,264,5,
1313864073496930442,市中心有窗戶雙床房,514885200,Wai Lok,,Yau Tsim Mong,22.305774,114.1717417,Private room,325,3,0,,,7,364,0,
1314332537713720550,"被塱原濕地及梧桐河包圍的農舍
適合農耕樂體驗，觀賞候鳥及單車旅行",459202713,Ho Yin,,North,22.5026796,114.113514,Private room,480,1,0,,,2,364,0,
1314496959520494484,[907]Quadruple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30642,114.17032,Private room,277,1,8,2025-04-29,1.49,26,208,8,
1314503264037177771,[901]Double Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.305549057994945,114.16798298852304,Private room,209,1,17,2025-06-01,3.64,26,219,17,
1314506715824019298,[909]Double Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30537,114.16796,Private room,189,1,9,2025-05-29,1.68,26,260,9,
1314512380529555380,[908]Quadruple Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30562,114.17006,Private room,294,1,11,2025-05-20,2.05,26,217,11,
1314531093957640415,經濟短租房@北角 Asian Guest Room A,489744412,Lailai,,Eastern,22.29136,114.19908,Private room,306,1,1,2025-01-19,0.19,20,170,1,
1314537578811799346,經濟短租房@北角 Asian Guest Room B,489744412,Lailai,,Eastern,22.28968,114.19897,Private room,,1,6,2025-05-04,1.04,20,0,6,
1314540722929768595,經濟短租房@北角 Asian Guest Room C,489744412,Lailai,,Eastern,22.291520219168692,114.1976208499161,Private room,316,1,3,2025-03-30,0.51,20,171,3,
1314542813276361198,經濟短租房@北角 Asian Guest Room D,489744412,Lailai,,Eastern,22.29169,114.19927,Private room,297,1,0,,,20,170,0,
1314875973836983854,Cozy Pet friendly room,295627444,Marash,,Southern,22.2497883,114.1555239,Shared room,381,1,0,,,1,365,0,
1315001308540932852,Bright 2 bedroom Wan Chai MTR Exhibition Centre,4209137,Cherry,,Wan Chai,22.28023599016439,114.17597319431766,Entire home/apt,852,1,14,2025-04-23,2.55,43,160,14,
1315724905280899911,Vibrant Southside Studio,667730514,James John,,Southern,22.244926,114.16684,Entire home/apt,570,2,12,2025-05-21,2.35,1,191,12,
1316304447086462294,远景公寓,668009247,Feiquan,,Yau Tsim Mong,22.3178739,114.1704562,Entire home/apt,400,30,0,,,1,363,0,
1316341727480211183,　高铁站出即达,668016531,佩涛,,Yau Tsim Mong,22.3053195,114.1687841,Private room,315,1,0,,,9,364,0,
1316489522049075076,Monthly rental only 月租房#2,23141755,Ming,,Yau Tsim Mong,22.30443,114.16894,Entire home/apt,,28,0,,,1,0,0,
1316657428397865821,經濟短租房@北角 Asian Guest Room E,489744412,Lailai,,Eastern,22.290276590086567,114.19748150489505,Private room,306,1,0,,,20,171,0,
1316664149397962787,城市花園 City Garden Guest Room E,489744412,Lailai,,Eastern,22.288865809420212,114.19267099936141,Private room,337,1,0,,,20,141,0,
1316667354398385312,荃灣區舒服小房間，離迪士尼30分鐘車程，離荃灣地鐵站5分鐘路程，樓下是美食街,591217468,Man Ching,,Tsuen Wan,22.37317,114.11645,Private room,360,2,1,2025-02-03,0.22,1,360,1,
1316671046525353794,城市花園 City Garden Guest Room C,489744412,Lailai,,Eastern,22.28987,114.19569,Private room,337,1,1,2025-01-31,0.21,20,135,1,
1316675809964040943,城市花園 City Garden Guest Room F,489744412,Lailai,,Eastern,22.29202,114.19586,Private room,449,1,4,2025-04-13,0.68,20,93,4,
1316679580024841960,城市花園 City Garden Guest Room B,489744412,Lailai,,Eastern,22.289957911949156,114.19419156081115,Private room,435,1,1,2025-02-02,0.21,20,140,1,
1316681976315123382,城市花園 City Garden Guest Room A,489744412,Lailai,,Eastern,22.289811924174842,114.19437815294309,Private room,429,1,1,2025-03-10,0.29,20,162,1,
1316684658933997773,城市花園,489744412,Lailai,,Eastern,22.290106044943066,114.19377397071297,Private room,353,1,0,,,20,171,0,
1317060881715297201,Private Room with Ensuite Bathroom in Tsing Fung,267770044,Habyt,,Wan Chai,22.2849543,114.1923756,Private room,650,90,0,,,40,303,0,
1317237553381594990,Studio Apartment in Austin Avenue,267770044,Habyt,,Yau Tsim Mong,22.3021234,114.1764399,Entire home/apt,669,30,0,,,40,364,0,
1317296903691986502,Private Room in First Street,267770044,Habyt,,Central & Western,22.2866459,114.1416891,Private room,,30,0,,,40,0,0,
1317373645558032370,市中心學生公寓（私人洗手間）,27207815,Jan,,Yau Tsim Mong,22.30963549468302,114.17051566613499,Private room,309,5,1,2025-02-05,0.22,6,365,1,
1317777041179849658,Shared apt in Mui Wo near Mui Wo pier and beach,107620453,Holly,,Islands,22.263126008546095,113.99107787758112,Private room,325,1,4,2025-03-31,0.82,1,359,4,
1317981320871095830,Premium Theatre Ensuite near Tsim Sha Tsui MTR,668362226,Alice,,Yau Tsim Mong,22.296955621304832,114.17577537311489,Private room,,1,2,2025-03-28,0.39,4,189,2,
1318022804404545374,Deluxe Theatre Ensuite near Tsim Sha Tsui MTR,668362226,Alice,,Yau Tsim Mong,22.298969213743984,114.17503309500299,Private room,,1,2,2025-03-16,0.56,4,190,2,
1318036271585539499,Tsim Sha Tsui Double Capsule - Female ONLY,668362226,Alice,,Yau Tsim Mong,22.29839,114.17441,Shared room,200,1,1,2025-06-06,1,4,194,1,
1318084022744814345,Tsim Sha Tsui Unisex Single Capsule - near to MTR,668362226,Alice,,Yau Tsim Mong,22.29897,114.17557,Shared room,148,1,7,2025-06-05,5.12,4,194,7,
1318646440850165179,高铁站出站即达，搭地鐵方便 觀看31號晚上煙花近,668016531,佩涛,,Yau Tsim Mong,22.304397909987816,114.1681370183678,Private room,,1,1,2025-05-03,0.59,9,365,1,
1318654860960283464,高鐵口走路5分鐘，全新裝修，干淨整齐，有共用小陽台晒衣服. 共用小厨房，W i F i，4 k电視,668016531,佩涛,,Yau Tsim Mong,22.30466,114.17009,Entire home/apt,278,1,2,2025-03-20,0.37,9,364,2,
1318743074119644270,離西九龍高鐵站很近，靠近地鐵，交通方便,668016531,佩涛,,Yau Tsim Mong,22.30581,114.16783,Private room,264,1,4,2025-03-23,0.70,9,364,4,
1318774458289278602,高铁站出站即达,668016531,佩涛,,Yau Tsim Mong,22.3053195,114.1687841,Entire home/apt,315,1,0,,,9,364,0,
1319262259597819846,市中心，长租，短租，庙街，尖沙咀，西九龙站九龙公园，旺角 机场快线,667386856,Ruiting,,Yau Tsim Mong,22.304717099570663,114.16902239027672,Private room,238,5,7,2025-02-23,1.35,9,85,7,
1319302572385587715,Charming city center with the lowest living cost,63882637,Suet Wing,,Central & Western,22.2878482,114.1461836,Entire home/apt,491,2,7,2025-06-17,1.53,1,81,7,
1320230515721276879,loft-style One-bedroom in Central,220121415,Min,,Central & Western,22.28774,114.14339,Entire home/apt,886,3,6,2025-05-26,1.07,1,106,6,
1320566978978343296,Balcony & rooftop in central SOHO,27509284,Mei Ying,,Central & Western,22.28366,114.15359,Entire home/apt,1090,2,19,2025-06-08,3.24,3,329,19,
1320637893223480058,"Mid-levels Central MTR, 2 Bedrooms, New Renovated",271703741,Shizuka,,Central & Western,22.28045,114.15316,Entire home/apt,1143,1,8,2025-05-26,1.50,2,243,8,
1321033750727381052,Room for Rent in Cozy Apartment,15983052,Mia,,Tsuen Wan,22.3635,114.05112,Private room,448,3,0,,,1,361,0,
1321602453308797832,相思灣全海景渡假屋３樓連天台可住４成年人。徒步１分鐘可達海邊。,651590490,傳,,Sai Kung,22.29813,114.28982,Entire home/apt,1291,2,0,,,1,362,0,
1322113193605235857,"ZA Big 2 Br, Tin Hau Temple RD (310B)",6067974,Wilson,,Wan Chai,22.28586,114.19421,Entire home/apt,1500,30,0,,,68,365,0,
1322180361502259678,Hkust single room small,94933332,Queenie CNT,,Sai Kung,22.35043,114.24666,Private room,280,7,0,,,6,363,0,
1322389232686376559,近高鐵，高鐵出站即可 交通方便,668016531,佩涛,,Yau Tsim Mong,22.30532,114.16878,Private room,278,1,0,,,9,364,0,
1322390237846726337,"SOHO Cozy Apartment, Restaurants, PMQ, central",550420076,Pinky,,Central & Western,22.28169,114.1517,Entire home/apt,709,1,14,2025-06-09,2.56,3,307,14,
1323064861858000886,3BR City Homestay,669587171,Kwok Man,,Yau Tsim Mong,22.31354,114.16969,Entire home/apt,680,28,11,2025-05-05,1.96,1,361,11,
1323094391082739465,Luxury Duplex with Nature Views,67191126,Adrian,,Sai Kung,22.33917,114.26026,Entire home/apt,3150,3,9,2025-06-14,1.75,1,281,9,
1323102462158661816,Service apartment in Hong Kong,651278436,Harish Kumar,,Yau Tsim Mong,22.30567,114.16713,Entire home/apt,1000,1,0,,,1,180,0,
1323132227248217793,佐敦公寓 (A18)Jordan Apartment (A18),166183091,Pineapple,,Yau Tsim Mong,22.3036,114.17206,Entire home/apt,310,28,0,,,37,125,0,
1323494832353206175,Ruby hostel female only 仅限女生入住,23376488,,,Yau Tsim Mong,22.30981,114.17051,Shared room,,1,4,2025-05-07,0.76,15,0,4,
1323558473562741992,[MW2] Superior Suite/Austin MTR,546894865,Chole,,Yau Tsim Mong,22.30443,114.16698,Entire home/apt,318,1,19,2025-06-01,3.45,7,69,19,
1323559067892756143,近高鐵，近地鐵，交通方便,668016531,佩涛,,Yau Tsim Mong,22.30532,114.16878,Private room,278,1,0,,,9,364,0,
1323566404925547470,[MW3] Superior Suite/Austin MTR,546894865,Chole,,Yau Tsim Mong,22.30622,114.16584,Entire home/apt,286,1,24,2025-05-25,4.83,7,68,24,
1324522420499530975,旺角地鐵口全新裝修 3房乾淨整潔 市中心 朗豪坊 可住多人,549085243,煥民,,Yau Tsim Mong,22.31955,114.1679,Entire home/apt,681,1,6,2025-06-01,1.46,4,128,6,
1325321849242816958,香港TST 近西九龍 文化中心 3分鐘佐敦地鐵站現代高檔舒適2房公寓,550420076,Pinky,,Yau Tsim Mong,22.3039,114.17098,Entire home/apt,1087,1,18,2025-06-14,3.78,3,205,18,
